Time,Source,Destination,Protocol,Length,Info
452.858389,192.168.18.46,192.168.18.1,TCP,54,"62219  >  53 [FIN, ACK] Seq=30 Ack=632 Win=130560 Len=0"
1213.710384,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,"443  >  61093 [PSH, ACK] Seq=62608458 Ack=103568 Win=330240 Len=1440 [TCP segment of a reassembled PDU]"
1626.195005,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:3f0:4005:40b::2005,TCP,1514,61236  >  443 [ACK] Seq=103009 Ack=803931 Win=132352 Len=1440 [TCP segment of a reassembled PDU]
138.515398,2800:3f0:4005:400::200e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,74,443  >  60907 [ACK] Seq=15554 Ack=11402 Win=107520 Len=0
887.180294,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=12057398 Ack=20694 Win=118528 Len=1440 [TCP segment of a reassembled PDU]
2642.95368,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:3f0:4005:6::9,TCP,74,62007  >  443 [ACK] Seq=2859 Ack=631040 Win=131072 Len=0
1894.093353,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,"443  >  61093 [PSH, ACK] Seq=164079351 Ack=276018 Win=758784 Len=1440 [TCP segment of a reassembled PDU]"
1806.092222,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:480:ff50:503::e,TCP,74,61093  >  443 [ACK] Seq=253614 Ack=152975351 Win=264960 Len=0
1721.827131,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:480:ff50:503::e,TCP,74,61093  >  443 [ACK] Seq=233475 Ack=140443978 Win=264960 Len=0
1616.913992,2600:1419:8400::684b:ab33,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61187 [ACK] Seq=405824 Ack=4611 Win=64128 Len=1440 [TCP segment of a reassembled PDU]
1305.200129,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:480:ff50:503::e,TCP,74,61093  >  443 [ACK] Seq=125942 Ack=77509174 Win=264960 Len=0
2646.162286,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:3f0:4005:40a::2004,TCP,74,61944  >  443 [ACK] Seq=383306 Ack=1355751 Win=132352 Len=0
2137.212485,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,"443  >  61093 [PSH, ACK] Seq=199712497 Ack=334252 Win=905984 Len=1440 [TCP segment of a reassembled PDU]"
365.793724,192.168.18.1,192.168.18.46,TCP,54,53  >  61458 [ACK] Seq=1 Ack=30 Win=14600 Len=0
1787.74463,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=149182925 Ack=249166 Win=692736 Len=1440 [TCP segment of a reassembled PDU]
467.260928,192.168.20.26,190.157.8.101,TCP,54,"61052  >  53 [FIN, ACK] Seq=33 Ack=176 Win=131072 Len=0"
503.328802,192.168.18.1,192.168.18.46,TCP,54,"53  >  62632 [FIN, ACK] Seq=632 Ack=31 Win=14600 Len=0"
2448.444728,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=250441766 Ack=419338 Win=1117952 Len=1440 [TCP segment of a reassembled PDU]
257.070218,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:3f0:4005:407::200e,TCP,1514,59745  >  443 [ACK] Seq=270787 Ack=910285 Win=516 Len=1440 [TCP segment of a reassembled PDU]
1122.477568,66.110.49.114,192.168.20.26,TCP,56,[TCP Dup ACK 111497#2] 443  >  61077 [ACK] Seq=1057233 Ack=1368195 Win=65535 Len=0
277.31425,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61028 [ACK] Seq=9161371 Ack=25018 Win=127232 Len=1440 [TCP segment of a reassembled PDU]
783.656131,66.110.49.114,192.168.20.26,TCP,56,443  >  61077 [ACK] Seq=822 Ack=1543 Win=63728 Len=0
1003.882174,66.110.49.114,192.168.20.26,TCP,60,443  >  61077 [ACK] Seq=210236 Ack=289045 Win=65535 Len=0
2219.003755,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=213760964 Ack=358839 Win=967936 Len=1440 [TCP segment of a reassembled PDU]
1627.976532,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=126421716 Ack=208806 Win=594176 Len=1440 [TCP segment of a reassembled PDU]
1933.711401,2600:9000:23e7:aa00:1b:bbc:46c0:93a1,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1294,"443  >  61757 [PSH, ACK] Seq=2999850 Ack=1756 Win=70144 Len=1220 [TCP segment of a reassembled PDU]"
