Time,Source,Destination,Protocol,Length,Info
31.19081,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
35.206445,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE A
50.302065,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
20.767578,2001:638:902:1:201:2ff:fee2:7596,2002:5183:4383::5183:4383,FTP,118,Response: 226 Transfer complete.
35.20819,127.0.0.1,127.0.0.1,FTP,50,Request: NLST
43.258702,127.0.0.1,127.0.0.1,FTP,63,Response: 250 File removed.
44.261223,127.0.0.1,127.0.0.1,FTP,50,Request: NLST
3.012271,127.0.0.1,127.0.0.1,FTP,70,Response: 200 Type set to: Binary.
71.445037,127.0.0.1,127.0.0.1,FTP,91,"Response: 227 Entering passive mode (127,0,0,1,206,33)."
76.495342,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
57.349396,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE A
24.150084,127.0.0.1,127.0.0.1,FTP,70,Response: 200 Type set to: Binary.
80.542199,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
67.409492,127.0.0.1,127.0.0.1,FTP,92,"Response: 227 Entering passive mode (127,0,0,1,205,233)."
41.248099,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
35.209855,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
11.5,2002:5183:4383::5183:4383,2001:638:902:1:201:2ff:fee2:7596,FTP,134,Request: EPRT |2|2002:5183:4383::5183:4383|1031
64.393268,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
33.200845,127.0.0.1,127.0.0.1,FTP,63,Response: 250 File removed.
7.034191,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
5.018737,127.0.0.1,127.0.0.1,FTP,65,Request: STOR wsoprwkbxp.txt
25.156018,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
27.163889,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
35.212375,127.0.0.1,127.0.0.1,FTP,65,Request: RETR gzufviwbeo.txt
72.449205,127.0.0.1,127.0.0.1,FTP,91,"Response: 227 Entering passive mode (127,0,0,1,206,45)."
6.0,2002:5183:4383::5183:4383,2001:638:902:1:201:2ff:fee2:7596,FTP,100,Request: noop
15.096141,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE I
41.245246,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
55.337455,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
20.120912,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
52.311938,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
69.427012,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
40.236525,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE I
64.391077,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
52.318364,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
55.333913,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE A
15.091676,127.0.0.1,127.0.0.1,FTP,70,Response: 200 Type set to: Binary.
60.367297,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
44.264561,127.0.0.1,127.0.0.1,FTP,50,Request: NLST
15.084412,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
21.136927,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
57.349562,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
75.479765,127.0.0.1,127.0.0.1,FTP,91,"Response: 227 Entering passive mode (127,0,0,1,206,89)."
7.028337,127.0.0.1,127.0.0.1,FTP,91,"Response: 227 Entering passive mode (127,0,0,1,203,16)."
12.054352,127.0.0.1,127.0.0.1,FTP,91,"Response: 227 Entering passive mode (127,0,0,1,203,75)."
60.365585,127.0.0.1,127.0.0.1,FTP,50,Request: NLST
53.325566,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
11.047295,127.0.0.1,127.0.0.1,FTP,91,"Response: 227 Entering passive mode (127,0,0,1,203,64)."
12.055029,127.0.0.1,127.0.0.1,FTP,65,Request: STOR qeyyfyjijt.txt
37.219853,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE A
9.04164,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
55.334478,127.0.0.1,127.0.0.1,FTP,92,"Response: 227 Entering passive mode (127,0,0,1,205,103)."
9.039,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
33.199488,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
80.535318,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
76.495683,127.0.0.1,127.0.0.1,FTP,92,"Response: 227 Entering passive mode (127,0,0,1,206,108)."
77.504446,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE A
55.331523,127.0.0.1,127.0.0.1,FTP,50,Request: NLST
55.334145,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
11.0432,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE A
22.985352,2001:638:902:1:201:2ff:fee2:7596,2002:5183:4383::5183:4383,FTP,100,Response: 214-
44.260218,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
2.00645,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE I
0.004344,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
33.195985,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
15.086985,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
74.474629,127.0.0.1,127.0.0.1,FTP,50,Request: NLST
53.328516,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
67.413971,127.0.0.1,127.0.0.1,FTP,63,Response: 250 File removed.
74.471126,127.0.0.1,127.0.0.1,FTP,91,"Response: 227 Entering passive mode (127,0,0,1,206,74)."
15.092109,127.0.0.1,127.0.0.1,FTP,92,"Response: 227 Entering passive mode (127,0,0,1,203,123)."
58.357947,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
75.478977,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE A
80.530428,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
15.09178,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
69.419666,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
71.435931,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
80.537759,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
38.230109,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE I
23.144105,127.0.0.1,127.0.0.1,FTP,70,Response: 200 Type set to: Binary.
44.263338,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE A
33.199064,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
64.387931,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
9.96875,2001:638:902:1:201:2ff:fee2:7596,2002:5183:4383::5183:4383,FTP,123,Response: 250 CWD command successful.
13.439453,2001:638:902:1:201:2ff:fee2:7596,2002:5183:4383::5183:4383,FTP,143,"Response: 331 Guest login ok, type your name as password."
69.424017,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
23.143868,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE I
45.27241,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
60.365017,127.0.0.1,127.0.0.1,FTP,92,"Response: 227 Entering passive mode (127,0,0,1,205,144)."
80.527642,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
40.237213,127.0.0.1,127.0.0.1,FTP,92,"Response: 227 Entering passive mode (127,0,0,1,204,169)."
20.120819,127.0.0.1,127.0.0.1,FTP,70,Response: 200 Type set to: Binary.
52.318823,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
45.272818,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
60.36811,127.0.0.1,127.0.0.1,FTP,92,"Response: 227 Entering passive mode (127,0,0,1,205,146)."
33.1925,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
52.322918,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
19.948243,2001:638:902:1:201:2ff:fee2:7596,2002:5183:4383::5183:4383,FTP,143,Response: 215 UNIX Type: L8 Version: NetBSD-ftpd 20041119
21.138003,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE I
16.860352,2002:5183:4383::5183:4383,2001:638:902:1:201:2ff:fee2:7596,FTP,100,Request: LIST
35.211813,127.0.0.1,127.0.0.1,FTP,92,"Response: 227 Entering passive mode (127,0,0,1,204,109)."
20.120637,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE I
77.505059,127.0.0.1,127.0.0.1,FTP,92,"Response: 227 Entering passive mode (127,0,0,1,206,121)."
73.468933,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
80.532425,127.0.0.1,127.0.0.1,FTP,50,Request: NLST
52.320783,127.0.0.1,127.0.0.1,FTP,91,"Response: 227 Entering passive mode (127,0,0,1,205,68)."
35.202238,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
72.452763,127.0.0.1,127.0.0.1,FTP,91,"Response: 227 Entering passive mode (127,0,0,1,206,47)."
52.315609,127.0.0.1,127.0.0.1,FTP,70,Response: 200 Type set to: Binary.
17.106987,127.0.0.1,127.0.0.1,FTP,65,Request: DELE paqrulobkc.txt
21.129547,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
9.042133,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
50.295281,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
44.263892,127.0.0.1,127.0.0.1,FTP,92,"Response: 227 Entering passive mode (127,0,0,1,204,221)."
56.34275,127.0.0.1,127.0.0.1,FTP,65,Request: STOR loltosjmei.txt
27.163745,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE A
15.096449,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
71.439983,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE I
50.292289,127.0.0.1,127.0.0.1,FTP,91,"Response: 227 Entering passive mode (127,0,0,1,205,35)."
14.077861,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
7.02894,127.0.0.1,127.0.0.1,FTP,50,Request: NLST
65.401509,127.0.0.1,127.0.0.1,FTP,50,Request: NLST
55.335121,127.0.0.1,127.0.0.1,FTP,50,Request: NLST
27.160248,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE A
6.024361,127.0.0.1,127.0.0.1,FTP,65,Request: STOR paqrulobkc.txt
69.422974,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
15.099655,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
25.155924,127.0.0.1,127.0.0.1,FTP,70,Response: 200 Type set to: Binary.
80.531152,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE A
56.341623,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE I
21.129449,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
9.038892,127.0.0.1,127.0.0.1,FTP,70,Response: 200 Type set to: Binary.
72.460836,127.0.0.1,127.0.0.1,FTP,91,"Response: 227 Entering passive mode (127,0,0,1,206,51)."
13.058349,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE A
13.061798,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
71.447282,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
27.166731,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
21.129869,127.0.0.1,127.0.0.1,FTP,92,"Response: 227 Entering passive mode (127,0,0,1,203,194)."
9.736328,2001:638:902:1:201:2ff:fee2:7596,2002:5183:4383::5183:4383,FTP,100,Response: 220-
80.536204,127.0.0.1,127.0.0.1,FTP,65,Request: RETR dyvmdtfygc.txt
80.535652,127.0.0.1,127.0.0.1,FTP,92,"Response: 227 Entering passive mode (127,0,0,1,206,167)."
76.496229,127.0.0.1,127.0.0.1,FTP,65,Request: RETR byuwwcqcaz.txt
40.239349,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
52.323415,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
13.061942,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
27.160498,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
72.448856,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
12.057557,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
21.124823,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE A
62.382218,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE I
75.484853,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
77.508482,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
69.420251,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
25.156895,127.0.0.1,127.0.0.1,FTP,65,Request: STOR fzpurivvef.txt
31.188218,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
60.369907,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
13.073374,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
64.390388,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
56.342217,127.0.0.1,127.0.0.1,FTP,92,"Response: 227 Entering passive mode (127,0,0,1,205,112)."
76.491661,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
67.408398,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
37.22013,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
24.153019,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
62.382388,127.0.0.1,127.0.0.1,FTP,70,Response: 200 Type set to: Binary.
29.179894,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE A
43.255141,127.0.0.1,127.0.0.1,FTP,92,"Response: 227 Entering passive mode (127,0,0,1,204,206)."
29.180413,127.0.0.1,127.0.0.1,FTP,91,"Response: 227 Entering passive mode (127,0,0,1,204,36)."
35.211298,127.0.0.1,127.0.0.1,FTP,70,Response: 200 Type set to: Binary.
2.007076,127.0.0.1,127.0.0.1,FTP,92,"Response: 227 Entering passive mode (127,0,0,1,202,213)."
35.207338,127.0.0.1,127.0.0.1,FTP,92,"Response: 227 Entering passive mode (127,0,0,1,204,107)."
37.221042,127.0.0.1,127.0.0.1,FTP,50,Request: NLST
50.292971,127.0.0.1,127.0.0.1,FTP,50,Request: NLST
57.352537,127.0.0.1,127.0.0.1,FTP,65,Request: DELE qajcnovwzz.txt
23.147166,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
17.103627,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
80.542676,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
72.453329,127.0.0.1,127.0.0.1,FTP,50,Request: NLST
11.049651,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
80.527981,127.0.0.1,127.0.0.1,FTP,92,"Response: 227 Entering passive mode (127,0,0,1,206,162)."
5.017857,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
65.403126,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
24.149906,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE I
57.349109,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
11.046505,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
44.266615,127.0.0.1,127.0.0.1,FTP,65,Request: DELE fzpurivvef.txt
50.299028,127.0.0.1,127.0.0.1,FTP,70,Response: 200 Type set to: Binary.
60.370298,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
75.486645,127.0.0.1,127.0.0.1,FTP,63,Response: 250 File removed.
71.433832,127.0.0.1,127.0.0.1,FTP,91,"Response: 227 Entering passive mode (127,0,0,1,206,27)."
15.087317,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
15.092685,127.0.0.1,127.0.0.1,FTP,65,Request: RETR paqrulobkc.txt
29.178024,127.0.0.1,127.0.0.1,FTP,50,Request: NLST
35.202342,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
5.017577,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE I
79.523025,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
14.075823,127.0.0.1,127.0.0.1,FTP,50,Request: NLST
13.061666,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE A
80.527547,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
3.012099,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE I
35.211159,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE I
76.499968,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
13.071291,127.0.0.1,127.0.0.1,FTP,65,Request: STOR qeyyfyjijt.txt
48.287336,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
41.241291,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
76.495096,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE I
31.189092,127.0.0.1,127.0.0.1,FTP,65,Request: STOR mtdhqazywk.txt
13.714844,2001:638:902:1:201:2ff:fee2:7596,2002:5183:4383::5183:4383,FTP,127,"Response: 500 Invalid argument, rejected."
71.442661,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
71.43344,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
71.44108,127.0.0.1,127.0.0.1,FTP,65,Request: RETR bzxtqcegmz.txt
41.245687,127.0.0.1,127.0.0.1,FTP,92,"Response: 227 Entering passive mode (127,0,0,1,204,183)."
71.437643,127.0.0.1,127.0.0.1,FTP,50,Request: NLST
0.000407,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
15.091509,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE I
21.133932,127.0.0.1,127.0.0.1,FTP,92,"Response: 227 Entering passive mode (127,0,0,1,203,196)."
72.452215,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE A
60.367704,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
67.412453,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
75.479344,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
14.077963,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
27.164407,127.0.0.1,127.0.0.1,FTP,90,"Response: 227 Entering passive mode (127,0,0,1,204,7)."
55.330224,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
11.5,2001:638:902:1:201:2ff:fee2:7596,2002:5183:4383::5183:4383,FTP,114,Response: 200 Type set to A.
13.062331,127.0.0.1,127.0.0.1,FTP,91,"Response: 227 Entering passive mode (127,0,0,1,203,90)."
31.191305,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
21.141276,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
58.361535,127.0.0.1,127.0.0.1,FTP,65,Request: DELE loltosjmei.txt
79.522679,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE I
17.100951,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
12.057023,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
55.337648,127.0.0.1,127.0.0.1,FTP,65,Request: DELE qgjejeykzq.txt
15.094208,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
29.176917,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
69.41583,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
65.404426,127.0.0.1,127.0.0.1,FTP,63,Response: 250 File removed.
69.423919,127.0.0.1,127.0.0.1,FTP,70,Response: 200 Type set to: Binary.
60.376521,127.0.0.1,127.0.0.1,FTP,70,Response: 200 Type set to: Binary.
60.364648,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
52.315466,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE I
80.533726,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
2.006729,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
76.491349,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE A
14.080159,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
67.407071,127.0.0.1,127.0.0.1,FTP,50,Request: NLST
15.087856,127.0.0.1,127.0.0.1,FTP,92,"Response: 227 Entering passive mode (127,0,0,1,203,121)."
9.984375,2002:5183:4383::5183:4383,2001:638:902:1:201:2ff:fee2:7596,FTP,102,Request: TYPE A
52.311843,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
2.009247,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
79.526529,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
75.482201,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
52.31431,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
60.376678,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
50.294333,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
27.163529,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
58.359698,127.0.0.1,127.0.0.1,FTP,50,Request: NLST
20.121802,127.0.0.1,127.0.0.1,FTP,65,Request: STOR eeeqwsglla.txt
38.876953,2001:638:902:1:201:2ff:fee2:7596,2002:5183:4383::5183:4383,FTP,114,Response: 200 Type set to I.
71.44022,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
44.263459,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
77.512835,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
35.216904,127.0.0.1,127.0.0.1,FTP,65,Request: STOR gzufviwbeo.txt
21.125069,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
0.000298,127.0.0.1,127.0.0.1,FTP,70,Response: 200 Type set to: Binary.
79.522916,127.0.0.1,127.0.0.1,FTP,70,Response: 200 Type set to: Binary.
37.222946,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE A
48.287205,127.0.0.1,127.0.0.1,FTP,70,Response: 200 Type set to: Binary.
79.523429,127.0.0.1,127.0.0.1,FTP,92,"Response: 227 Entering passive mode (127,0,0,1,206,150)."
72.461393,127.0.0.1,127.0.0.1,FTP,65,Request: STOR bzxtqcegmz.txt
65.400151,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
17.10324,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
72.463368,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
74.470682,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
52.3084,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE A
80.540711,127.0.0.1,127.0.0.1,FTP,65,Request: STOR dyvmdtfygc.txt
72.452344,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
58.355383,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
79.524112,127.0.0.1,127.0.0.1,FTP,65,Request: STOR dyvmdtfygc.txt
15.084317,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
64.387737,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
14.07773,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE A
60.372525,127.0.0.1,127.0.0.1,FTP,65,Request: RETR jwvtdwwhap.txt
64.387415,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE A
74.470498,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE A
12.053923,127.0.0.1,127.0.0.1,FTP,70,Response: 200 Type set to: Binary.
20.123375,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
60.377098,127.0.0.1,127.0.0.1,FTP,92,"Response: 227 Entering passive mode (127,0,0,1,205,150)."
11.046952,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
43.254717,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
43.254369,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
58.358801,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
13.058703,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
3.012699,127.0.0.1,127.0.0.1,FTP,92,"Response: 227 Entering passive mode (127,0,0,1,202,226)."
14.077511,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
41.244882,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
77.509477,127.0.0.1,127.0.0.1,FTP,50,Request: NLST
18.10971,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
72.458554,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
69.417267,127.0.0.1,127.0.0.1,FTP,50,Request: NLST
18.028321,2002:5183:4383::5183:4383,2001:638:902:1:201:2ff:fee2:7596,FTP,100,Request: syst
71.440545,127.0.0.1,127.0.0.1,FTP,91,"Response: 227 Entering passive mode (127,0,0,1,206,31)."
0.0,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE I
45.27303,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE A
21.13931,127.0.0.1,127.0.0.1,FTP,65,Request: STOR hssoqlyafg.txt
29.177435,127.0.0.1,127.0.0.1,FTP,91,"Response: 227 Entering passive mode (127,0,0,1,204,34)."
67.408771,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
57.34998,127.0.0.1,127.0.0.1,FTP,92,"Response: 227 Entering passive mode (127,0,0,1,205,118)."
64.390957,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE A
65.396555,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE A
23.14767,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
60.371857,127.0.0.1,127.0.0.1,FTP,92,"Response: 227 Entering passive mode (127,0,0,1,205,148)."
28.17315,127.0.0.1,127.0.0.1,FTP,65,Request: STOR byhbmpnsuu.txt
43.251689,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
14.077114,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
71.433108,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE A
75.481818,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
55.337021,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
50.29811,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
14.074911,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
14.074817,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
71.436763,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
76.502613,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
67.405674,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE A
35.206818,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
